session,run_used,frame,region_id,area_px,ade,status,ground_truth,labels_md5,annotated_utc
20260730_161223,material_map_sam_v2,20250906_233239_R,21,6709,,labeled,rubber,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:24Z
20260730_161223,material_map_sam_v2,20250906_233239_R,22,7912,,labeled,painted_metal,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:26Z
20260730_161223,material_map_sam_v2,20250906_233239_R,23,5791,,labeled,paint,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:27Z
20260730_161223,material_map_sam_v2,20250906_233239_R,24,5608,,labeled,glass,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:28Z
20260730_161223,material_map_sam_v2,20250906_233239_R,25,5839,,labeled,cardboard,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:30Z
20260730_161223,material_map_sam_v2,20250906_233239_R,26,3323,,labeled,glass,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:37Z
20260730_161223,material_map_sam_v2,20250906_233239_R,27,3209,,labeled,paint,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:38Z
20260730_161223,material_map_sam_v2,20250906_233239_R,28,3199,,labeled,painted_metal,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:39Z
20260730_161223,material_map_sam_v2,20250906_233239_R,29,2428,,labeled,glass,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:42Z
20260730_161223,material_map_sam_v2,20250906_233239_R,30,2167,,labeled,glass,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:42Z
20260730_161223,material_map_sam_v2,20250906_233244_R,0,4903,,mixed,,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:07:44Z
20260730_161223,material_map_sam_v2,20250906_233244_R,1,414724,,labeled,rubber,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:07:47Z
20260730_161223,material_map_sam_v2,20250906_233244_R,2,63980,,mixed,,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:07:50Z
20260730_161223,material_map_sam_v2,20250906_233244_R,3,75668,,labeled,paint,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:07:55Z
20260730_161223,material_map_sam_v2,20250906_233244_R,4,69562,,labeled,paint,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:07:55Z
20260730_161223,material_map_sam_v2,20250906_233244_R,5,60026,,labeled,painted_metal,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:07:56Z
20260730_161223,material_map_sam_v2,20250906_233244_R,6,22422,,labeled,painted_metal,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:07:57Z
20260730_161223,material_map_sam_v2,20250906_233244_R,7,30740,,labeled,paint,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:07:58Z
20260730_161223,material_map_sam_v2,20250906_233244_R,8,26361,,labeled,paint,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:02Z
20260730_161223,material_map_sam_v2,20250906_233244_R,9,11207,,labeled,glass,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:04Z
20260730_161223,material_map_sam_v2,20250906_233244_R,10,19152,,labeled,painted_metal,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:05Z
20260730_161223,material_map_sam_v2,20250906_233244_R,11,17391,,labeled,painted_metal,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:06Z
20260730_161223,material_map_sam_v2,20250906_233244_R,12,15443,,labeled,painted_metal,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:06Z
20260730_161223,material_map_sam_v2,20250906_233244_R,13,10847,,labeled,glass,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:07Z
20260730_161223,material_map_sam_v2,20250906_233244_R,14,8951,,labeled,glass,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:09Z
20260730_161223,material_map_sam_v2,20250906_233244_R,15,8257,,labeled,paint,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:11Z
20260730_161223,material_map_sam_v2,20250906_233244_R,16,6456,,labeled,glass,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:17Z
20260730_161223,material_map_sam_v2,20250906_233244_R,17,7797,,labeled,glass,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:18Z
20260730_161223,material_map_sam_v2,20250906_233244_R,18,6659,,labeled,glass,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:18Z
20260730_161223,material_map_sam_v2,20250906_233244_R,19,6828,,labeled,glass,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:19Z
20260730_161223,material_map_sam_v2,20250906_233244_R,20,6926,,labeled,rubber,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:21Z
20260730_161223,material_map_sam_v2,20250906_233244_R,21,5824,,labeled,paint,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:21Z
20260730_161223,material_map_sam_v2,20250906_233244_R,22,6072,,labeled,painted_metal,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:22Z
20260730_161223,material_map_sam_v2,20250906_233244_R,23,6534,,labeled,painted_metal,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:23Z
20260730_161223,material_map_sam_v2,20250906_233244_R,24,5057,,labeled,cardboard,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:25Z
20260730_161223,material_map_sam_v2,20250906_233244_R,25,4363,,mixed,,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:30Z
20260730_161223,material_map_sam_v2,20250906_233244_R,26,3128,,labeled,glass,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:35Z
20260730_161223,material_map_sam_v2,20250906_233244_R,27,2598,,labeled,painted_metal,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:36Z
20260730_161223,material_map_sam_v2,20250906_233244_R,28,2479,,labeled,rubber,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:42Z
20260730_161223,material_map_sam_v2,20250906_233244_R,29,1653,,labeled,glass,3c6eadda6189edf08d3253aa43731eb8,2026-08-28T17:08:44Z
20260730_161223,material_map_sam_v2,20250906_233249_R,0,9461,,mixed,,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:08:53Z
20260730_161223,material_map_sam_v2,20250906_233249_R,1,204315,,labeled,paint,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:08:54Z
20260730_161223,material_map_sam_v2,20250906_233249_R,2,380948,,labeled,rubber,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:08:55Z
20260730_161223,material_map_sam_v2,20250906_233249_R,3,992,,mixed,,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:08:58Z
20260730_161223,material_map_sam_v2,20250906_233249_R,4,28102,,labeled,painted_metal,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:04Z
20260730_161223,material_map_sam_v2,20250906_233249_R,5,46300,,labeled,paint,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:05Z
20260730_161223,material_map_sam_v2,20250906_233249_R,6,42940,,labeled,paint,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:07Z
20260730_161223,material_map_sam_v2,20250906_233249_R,7,35512,,labeled,painted_metal,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:08Z
20260730_161223,material_map_sam_v2,20250906_233249_R,8,6925,,mixed,,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:12Z
20260730_161223,material_map_sam_v2,20250906_233249_R,9,25811,,labeled,paint,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:13Z
20260730_161223,material_map_sam_v2,20250906_233249_R,10,20474,,labeled,paint,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:14Z
20260730_161223,material_map_sam_v2,20250906_233249_R,11,15997,,labeled,glass,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:16Z
20260730_161223,material_map_sam_v2,20250906_233249_R,12,18443,,labeled,painted_metal,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:17Z
20260730_161223,material_map_sam_v2,20250906_233249_R,13,15500,,labeled,painted_metal,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:20Z
20260730_161223,material_map_sam_v2,20250906_233249_R,14,11288,,labeled,glass,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:23Z
20260730_161223,material_map_sam_v2,20250906_233249_R,15,9998,,labeled,glass,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:24Z
20260730_161223,material_map_sam_v2,20250906_233249_R,16,3008,,mixed,,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:27Z
20260730_161223,material_map_sam_v2,20250906_233249_R,17,7598,,labeled,glass,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:29Z
20260730_161223,material_map_sam_v2,20250906_233249_R,18,906,,mixed,,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:32Z
20260730_161223,material_map_sam_v2,20250906_233249_R,19,6880,,labeled,glass,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:34Z
20260730_161223,material_map_sam_v2,20250906_233249_R,20,6349,,labeled,rubber,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:35Z
20260730_161223,material_map_sam_v2,20250906_233249_R,21,3354,,labeled,glass,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:40Z
20260730_161223,material_map_sam_v2,20250906_233249_R,22,5359,,labeled,paint,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:46Z
20260730_161223,material_map_sam_v2,20250906_233249_R,23,5381,,labeled,painted_metal,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:47Z
20260730_161223,material_map_sam_v2,20250906_233249_R,24,4906,,labeled,paint,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:48Z
20260730_161223,material_map_sam_v2,20250906_233249_R,25,3850,,labeled,painted_metal,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:49Z
20260730_161223,material_map_sam_v2,20250906_233249_R,26,2711,,labeled,painted_metal,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:51Z
20260730_161223,material_map_sam_v2,20250906_233249_R,27,2461,,labeled,painted_metal,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:52Z
20260730_161223,material_map_sam_v2,20250906_233249_R,28,2775,,labeled,cardboard,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:54Z
20260730_161223,material_map_sam_v2,20250906_233249_R,29,1791,,labeled,glass,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:09:55Z
20260730_161223,material_map_sam_v2,20250906_233249_R,30,1673,,labeled,paint,46d53dc10bad5e3b5481ba2d370b335a,2026-08-28T17:10:01Z
20260730_161223,material_map_sam_v2,20250906_233254_R,0,9445,,mixed,,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:02Z
20260730_161223,material_map_sam_v2,20250906_233254_R,1,62553,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:06Z
20260730_161223,material_map_sam_v2,20250906_233254_R,2,407722,,labeled,rubber,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:08Z
20260730_161223,material_map_sam_v2,20250906_233254_R,3,101043,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:09Z
20260730_161223,material_map_sam_v2,20250906_233254_R,4,72541,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:10Z
20260730_161223,material_map_sam_v2,20250906_233254_R,5,55031,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:10Z
20260730_161223,material_map_sam_v2,20250906_233254_R,6,20459,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:11Z
20260730_161223,material_map_sam_v2,20250906_233254_R,7,33767,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:11Z
20260730_161223,material_map_sam_v2,20250906_233254_R,8,20239,,labeled,glass,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:16Z
20260730_161223,material_map_sam_v2,20250906_233254_R,9,24586,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:17Z
20260730_161223,material_map_sam_v2,20250906_233254_R,10,23873,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:18Z
20260730_161223,material_map_sam_v2,20250906_233254_R,11,22780,,labeled,glass,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:21Z
20260730_161223,material_map_sam_v2,20250906_233254_R,12,14801,,labeled,painted_metal,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:27Z
20260730_161223,material_map_sam_v2,20250906_233254_R,13,13498,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:28Z
20260730_161223,material_map_sam_v2,20250906_233254_R,14,6226,,labeled,glass,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:29Z
20260730_161223,material_map_sam_v2,20250906_233254_R,15,4011,,labeled,rubber,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:31Z
20260730_161223,material_map_sam_v2,20250906_233254_R,16,5764,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:31Z
20260730_161223,material_map_sam_v2,20250906_233254_R,17,5424,,labeled,glass,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:36Z
20260730_161223,material_map_sam_v2,20250906_233254_R,18,5545,,labeled,painted_metal,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:37Z
20260730_161223,material_map_sam_v2,20250906_233254_R,19,4595,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:39Z
20260730_161223,material_map_sam_v2,20250906_233254_R,20,3743,,labeled,painted_metal,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:41Z
20260730_161223,material_map_sam_v2,20250906_233254_R,21,3458,,labeled,paint,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:10:49Z
20260730_161223,material_map_sam_v2,20250906_233254_R,22,3369,,labeled,rubber,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:11:13Z
20260730_161223,material_map_sam_v2,20250906_233254_R,23,1976,,labeled,fabric,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:11:18Z
20260730_161223,material_map_sam_v2,20250906_233254_R,24,2164,,labeled,painted_metal,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:11:19Z
20260730_161223,material_map_sam_v2,20250906_233254_R,25,1721,,labeled,rubber,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:11:21Z
20260730_161223,material_map_sam_v2,20250906_233254_R,26,1674,,labeled,glass,3a578615e1b86e8ce29a64204b9f7056,2026-08-28T17:11:26Z
20260730_161223,material_map_sam_v2,20250906_233259_R,0,7165,,mixed,,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:27Z
20260730_161223,material_map_sam_v2,20250906_233259_R,1,423329,,labeled,rubber,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:30Z
20260730_161223,material_map_sam_v2,20250906_233259_R,2,88063,,labeled,paint,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:33Z
20260730_161223,material_map_sam_v2,20250906_233259_R,3,105377,,labeled,paint,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:34Z
20260730_161223,material_map_sam_v2,20250906_233259_R,4,50737,,labeled,paint,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:35Z
20260730_161223,material_map_sam_v2,20250906_233259_R,5,288,,mixed,,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:37Z
20260730_161223,material_map_sam_v2,20250906_233259_R,6,47080,,labeled,paint,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:38Z
20260730_161223,material_map_sam_v2,20250906_233259_R,7,27705,,labeled,glass,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:43Z
20260730_161223,material_map_sam_v2,20250906_233259_R,8,34301,,labeled,paint,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:44Z
20260730_161223,material_map_sam_v2,20250906_233259_R,9,31663,,labeled,paint,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:46Z
20260730_161223,material_map_sam_v2,20250906_233259_R,10,18445,,labeled,paint,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:46Z
20260730_161223,material_map_sam_v2,20250906_233259_R,11,15501,,labeled,paint,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:47Z
20260730_161223,material_map_sam_v2,20250906_233259_R,12,7162,,labeled,painted_metal,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:48Z
20260730_161223,material_map_sam_v2,20250906_233259_R,13,15114,,labeled,painted_metal,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:49Z
20260730_161223,material_map_sam_v2,20250906_233259_R,14,12499,,labeled,painted_metal,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:49Z
20260730_161223,material_map_sam_v2,20250906_233259_R,15,10671,,labeled,painted_metal,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:50Z
20260730_161223,material_map_sam_v2,20250906_233259_R,16,2375,,labeled,painted_metal,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:51Z
20260730_161223,material_map_sam_v2,20250906_233259_R,17,6931,,labeled,paint,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:52Z
20260730_161223,material_map_sam_v2,20250906_233259_R,18,6071,,labeled,painted_metal,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:52Z
20260730_161223,material_map_sam_v2,20250906_233259_R,19,5884,,labeled,glass,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:55Z
20260730_161223,material_map_sam_v2,20250906_233259_R,20,4713,,labeled,rubber,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:57Z
20260730_161223,material_map_sam_v2,20250906_233259_R,21,4793,,labeled,painted_metal,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:11:59Z
20260730_161223,material_map_sam_v2,20250906_233259_R,22,3101,,labeled,rubber,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:12:00Z
20260730_161223,material_map_sam_v2,20250906_233259_R,23,1533,,labeled,rubber,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:12:02Z
20260730_161223,material_map_sam_v2,20250906_233259_R,24,1507,,labeled,glass,9e028daaf3fbb75dd808469ad2c90d13,2026-08-28T17:12:04Z
20260730_161223,material_map_sam_v2,20250906_233304_R,0,10729,,mixed,,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:05Z
20260730_161223,material_map_sam_v2,20250906_233304_R,1,188429,,labeled,paint,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:06Z
20260730_161223,material_map_sam_v2,20250906_233304_R,2,413036,,labeled,rubber,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:08Z
20260730_161223,material_map_sam_v2,20250906_233304_R,3,361,,mixed,,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:10Z
20260730_161223,material_map_sam_v2,20250906_233304_R,4,57692,,labeled,paint,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:11Z
20260730_161223,material_map_sam_v2,20250906_233304_R,5,38897,,labeled,paint,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:12Z
20260730_161223,material_map_sam_v2,20250906_233304_R,6,35016,,labeled,paint,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:12Z
20260730_161223,material_map_sam_v2,20250906_233304_R,7,34616,,labeled,paint,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:13Z
20260730_161223,material_map_sam_v2,20250906_233304_R,8,19326,,labeled,painted_metal,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:15Z
20260730_161223,material_map_sam_v2,20250906_233304_R,9,26194,,labeled,paint,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:16Z
20260730_161223,material_map_sam_v2,20250906_233304_R,10,15154,,labeled,paint,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:17Z
20260730_161223,material_map_sam_v2,20250906_233304_R,11,14660,,labeled,painted_metal,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:20Z
20260730_161223,material_map_sam_v2,20250906_233304_R,12,11610,,labeled,painted_metal,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:21Z
20260730_161223,material_map_sam_v2,20250906_233304_R,13,11350,,labeled,glass,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:24Z
20260730_161223,material_map_sam_v2,20250906_233304_R,14,10989,,labeled,painted_metal,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:26Z
20260730_161223,material_map_sam_v2,20250906_233304_R,15,6416,,labeled,paint,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:28Z
20260730_161223,material_map_sam_v2,20250906_233304_R,16,5708,,labeled,glass,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:29Z
20260730_161223,material_map_sam_v2,20250906_233304_R,17,5339,,labeled,glass,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:30Z
20260730_161223,material_map_sam_v2,20250906_233304_R,18,5505,,labeled,painted_metal,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:31Z
20260730_161223,material_map_sam_v2,20250906_233304_R,19,5273,,labeled,rubber,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:33Z
20260730_161223,material_map_sam_v2,20250906_233304_R,20,4072,,labeled,paint,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:34Z
20260730_161223,material_map_sam_v2,20250906_233304_R,21,3805,,labeled,rubber,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:34Z
20260730_161223,material_map_sam_v2,20250906_233304_R,22,2900,,labeled,glass,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:37Z
20260730_161223,material_map_sam_v2,20250906_233304_R,23,2784,,labeled,painted_metal,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:39Z
20260730_161223,material_map_sam_v2,20250906_233304_R,24,2147,,labeled,painted_metal,9b2bf40d762924cf61a128f6b862aac4,2026-08-28T17:12:40Z
20260730_161223,material_map_sam_v2,20250906_233309_R,0,5369,,mixed,,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:12:41Z
20260730_161223,material_map_sam_v2,20250906_233309_R,1,258451,,labeled,paint,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:12:42Z
20260730_161223,material_map_sam_v2,20250906_233309_R,2,416283,,labeled,rubber,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:12:44Z
20260730_161223,material_map_sam_v2,20250906_233309_R,3,39195,,labeled,paint,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:12:45Z
20260730_161223,material_map_sam_v2,20250906_233309_R,4,6930,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:12:47Z
20260730_161223,material_map_sam_v2,20250906_233309_R,5,28767,,labeled,paint,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:12:48Z
20260730_161223,material_map_sam_v2,20250906_233309_R,6,20898,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:12:55Z
20260730_161223,material_map_sam_v2,20250906_233309_R,7,17110,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:12:56Z
20260730_161223,material_map_sam_v2,20250906_233309_R,8,16451,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:12:57Z
20260730_161223,material_map_sam_v2,20250906_233309_R,9,13535,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:12:57Z
20260730_161223,material_map_sam_v2,20250906_233309_R,10,13115,,labeled,glass,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:00Z
20260730_161223,material_map_sam_v2,20250906_233309_R,11,12122,,labeled,paint,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:00Z
20260730_161223,material_map_sam_v2,20250906_233309_R,12,11304,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:06Z
20260730_161223,material_map_sam_v2,20250906_233309_R,13,8319,,labeled,glass,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:07Z
20260730_161223,material_map_sam_v2,20250906_233309_R,14,8071,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:08Z
20260730_161223,material_map_sam_v2,20250906_233309_R,15,7782,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:19Z
20260730_161223,material_map_sam_v2,20250906_233309_R,16,7118,,labeled,paint,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:20Z
20260730_161223,material_map_sam_v2,20250906_233309_R,17,5366,,labeled,glass,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:21Z
20260730_161223,material_map_sam_v2,20250906_233309_R,18,2637,,labeled,glass,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:24Z
20260730_161223,material_map_sam_v2,20250906_233309_R,19,4241,,labeled,glass,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:25Z
20260730_161223,material_map_sam_v2,20250906_233309_R,20,3925,,labeled,glass,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:25Z
20260730_161223,material_map_sam_v2,20250906_233309_R,21,3539,,labeled,rubber,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:28Z
20260730_161223,material_map_sam_v2,20250906_233309_R,22,3195,,labeled,glass,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:31Z
20260730_161223,material_map_sam_v2,20250906_233309_R,23,3516,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:35Z
20260730_161223,material_map_sam_v2,20250906_233309_R,24,3169,,labeled,rubber,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:36Z
20260730_161223,material_map_sam_v2,20250906_233309_R,25,2746,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:38Z
20260730_161223,material_map_sam_v2,20250906_233309_R,26,3387,,mixed,,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:40Z
20260730_161223,material_map_sam_v2,20250906_233309_R,27,1836,,labeled,glass,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:42Z
20260730_161223,material_map_sam_v2,20250906_233309_R,28,1802,,labeled,painted_metal,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:47Z
20260730_161223,material_map_sam_v2,20250906_233309_R,29,1829,,labeled,glass,33b5bf9e55ecbccf5ea24eb09d791500,2026-08-28T17:13:49Z
20260730_161223,material_map_sam_v2,20250906_233314_R,0,13874,,mixed,,3dd386d660b5906f85b832e64c449090,2026-08-28T17:13:50Z
20260730_161223,material_map_sam_v2,20250906_233314_R,1,159372,,labeled,paint,3dd386d660b5906f85b832e64c449090,2026-08-28T17:13:52Z
